Iso,City,Composer,Work,Start Date,Performances
de,Coburg,"Strauss, R",Der Rosenkavalier,2016-03-06,11
de,Coburg,Vaughan Williams,Riders to the Sea,2016-06-18,6
de,Coburg,"Zeller, C",Der Vogelhandler,2015-09-26,6
de,Cottbus,Donizetti,La favorite,2015-10-17,5
de,Cottbus,Egk,Peer Gynt,2016-04-23,1
de,Cottbus,Handel,Alcina,2015-11-21,6
de,Cottbus,Hocke,Sechse kommen durch die Welt,2015-12-11,2
de,Cottbus,"Kalman, E",Grafin Mariza,2015-09-20,8
de,Cottbus,Kollo,Wie einst im Mai,2015-10-29,6
de,Cottbus,Mozart,Die Entfuhrung aus dem Serail,2016-01-30,8
de,Cottbus,Mozart,Die Zauberflote (reduction),2015-10-21,3
de,Cottbus,Puccini,Tosca,2015-12-26,4
de,Cottbus,"Strauss, R",Elektra,2015-10-04,4
de,Cottbus,Verdi,Don Carlos,2016-04-16,4
de,Darmstadt,Bizet,Carmen,2016-06-04,5
de,Darmstadt,Cavalli,La Calisto,2016-04-15,8
de,Darmstadt,Cohen Elias,onion.onion,2016-07-30,1
de,Darmstadt,"Haas, Georg",Koma,2016-06-24,4
de,Darmstadt,Hanke,"Oh, wie schon ist Panama",2016-05-22,4
de,Darmstadt,Humperdinck,Hansel und Gretel,2015-12-06,3
de,Darmstadt,Janacek,The Cunning Little Vixen,2015-11-26,9
de,Darmstadt,Rossini,Il barbiere di Siviglia,2015-09-19,9
de,Darmstadt,Verdi,Rigoletto,2016-02-28,10
de,Darmstadt,Weber,Der Freischutz,2015-10-29,5
de,Dessau,Delibes,Lakme,2016-05-27,2
de,Dessau,Donizetti,Le convenienze ed inconvenienze teatrali,2015-09-15,11
de,Dessau,Krenek,Der Diktator,2016-02-28,2
de,Dessau,Lehar,Zigeunerliebe,2015-10-02,4
de,Dessau,Verdi,Il trovatore,2016-01-22,7
de,Dessau,Weill,Der Zar lasst sich photographieren,2016-02-28,2
de,Dessau,Weill,Die Dreigroschenoper,2016-03-04,1
de,Detmold,Lortzing,Zar und Zimmermann,2016-05-27,2
de,Detmold,Mozart,La finta giardiniera,2015-10-04,6
de,Detmold,Muno,Sogno d'un mattino di primavera,2016-04-08,5
de,Detmold,Poulenc,La Voix humaine,2016-06-09,2
de,Detmold,Puccini,La boheme,2015-09-18,14
de,Detmold,"Strauss, J",Die Fledermaus,2015-10-30,14
de,Detmold,"Strauss, R",Elektra,2016-02-12,7
de,Diepholz,Mozart,Die Zauberflote,2015-12-18,1
de,Dortmund,Arnecke,Ronja Raubertochter,2016-05-22,14
de,Dortmund,Britten,Peter Grimes,2016-04-09,6
de,Dortmund,Handel,Rinaldo,2016-01-09,7
de,Dortmund,Humperdinck,Hansel und Gretel,2015-11-08,11
de,Dortmund,Mozart,Le nozze di Figaro,2016-01-16,5
de,Dortmund,"Strauss, R",Der Rosenkavalier,2016-03-12,4
de,Dortmund,Verdi,La traviata,2015-11-28,13
de,Dortmund,"Wagner, Richard",Tristan und Isolde,2015-09-06,7
de,Dresden,Bizet,Carmen,2016-05-08,3
de,Dresden,Donizetti,L'elisir d'amore,2016-06-15,3
de,Dresden,Goldmann,R. Hot bzw. die Hitze,2015-12-11,10
de,Dresden,Gounod,Faust,2016-04-02,3
de,Dresden,Handel,Alcina,2016-03-19,3
de,Dresden,Handel,Giulio Cesare in Egitto,2016-03-18,3
de,Dresden,Handel,Orlando,2016-02-07,3
de,Dresden,Harbison,The Great Gatsby,2015-12-06,6
de,Dresden,Hindemith,Mathis der Maler,2016-05-01,5
de,Dresden,Humperdinck,Hansel und Gretel,2015-12-12,6
de,Dresden,Lehar,Der Zarewitsch,2015-10-28,19
de,Dresden,Lehar,Die lustige Witwe,2016-04-29,8
de,Dresden,Leoncavallo,Pagliacci,2016-01-16,5
de,Dresden,Lortzing,Der Wildschutz,2015-10-10,10
de,Dresden,Mascagni,Cavalleria rusticana,2016-01-16,5
de,Dresden,Mozart,Die Zauberflote,2015-10-08,12
de,Dresden,Mozart,Die Zauberflote,2015-11-14,6
de,Dresden,Mozart,Don Giovanni,2016-06-12,6
de,Dresden,Mozart,Le nozze di Figaro,2015-09-07,11
de,Dresden,Puccini,La boheme,2015-09-26,15
de,Dresden,Puccini,La boheme,2016-08-27,1
de,Dresden,Puccini,Tosca,2015-11-01,6
de,Dresden,Rimsky-Korsakov,The Tale of Tsar Saltan,2015-10-16,14
de,Dresden,Ronnefeld,Die Nachtausgabe,2015-10-15,5
de,Dresden,Rossini,Il barbiere di Siviglia,2015-09-10,8
de,Dresden,Rossini,Il barbiere di Siviglia,2016-08-29,1
de,Dresden,Smetana,Prodana nevesta,2015-12-10,8
de,Dresden,"Strauss, J",Cagliostro in Wien,2015-09-19,12
de,Dresden,"Strauss, J",Die Fledermaus,2015-12-23,5
de,Dresden,"Strauss, J",Die Fledermaus,2016-05-13,5
de,Dresden,"Strauss, R",Arabella,2015-10-17,2
de,Dresden,"Strauss, R",Elektra,2015-09-20,3
de,Dresden,"Tchaikovsky, P",Eugene Onegin,2016-06-30,4
de,Dresden,"Tchaikovsky, P",Eugene Onegin,2016-08-30,1
de,Dresden,Toch,Die Prinzessin auf der Erbse,2015-12-15,2
de,Dresden,Ullmann,Der Kaiser von Atlantis,2016-02-19,9
de,Dresden,Verdi,Don Carlos,2016-02-18,3
de,Dresden,Verdi,La traviata,2016-04-30,6
de,Dresden,Verdi,La traviata,2016-08-26,2
de,Dresden,Verdi,Macbeth,2015-12-17,3
de,Dresden,"Wagner, Richard",Der fliegende Hollander,2015-09-18,3
de,Dresden,"Wagner, Richard",Die Walkure,2016-02-20,3
de,Dresden,"Wagner, Richard",Lohengrin,2016-05-19,4
de,Dresden,Weber,Der Freischutz,2015-10-29,9
de,Duisburg,Bernstein,Trouble in Tahiti,2016-06-04,4
de,Duisburg,"Carter, E",What Next?,2016-06-04,4
de,Duisburg,Donizetti,L'elisir d'amore,2015-10-17,5
de,Duisburg,Humperdinck,Hansel und Gretel,2015-12-13,6
de,Duisburg,Lange,Die Schneekonigin,2016-04-23,7
de,Duisburg,Massenet,Werther,2016-02-10,2
de,Duisburg,Mozart,Die Entfuhrung aus dem Serail,2016-02-14,2
de,Duisburg,Mozart,Die Zauberflote,2015-11-05,11
de,Duisburg,Puccini,Gianni Schicchi,2016-03-20,3
de,Duisburg,Puccini,Il tabarro,2016-03-20,3
de,Duisburg,Puccini,Suor Angelica,2016-03-20,3
de,Duisburg,Puccini,Turandot,2015-12-05,6
de,Duisburg,"Strauss, R",Ariadne auf Naxos,2016-02-25,4
de,Duisburg,"Strauss, R",Der Rosenkavalier,2016-05-13,3
de,Duisburg,Verdi,Aida,2015-09-23,6
de,Duisburg,Verdi,Rigoletto,2016-05-05,4
de,Duisburg,"Wagner, Richard",Der fliegende Hollander,2016-01-28,3
de,Dusseldorf,Arnecke,Ronja Raubertochter,2015-10-25,2
de,Dusseldorf,Bernstein,Trouble in Tahiti,2016-06-04,4
de,Dusseldorf,Bizet,Carmen,2016-02-18,5
de,Dusseldorf,"Carter, E",What Next?,2016-06-04,4
de,Dusseldorf,Donizetti,L'elisir d'amore,2016-04-21,3
de,Dusseldorf,Donizetti,Lucia di Lammermoor,2016-01-21,8
de,Dusseldorf,Humperdinck,Hansel und Gretel,2015-11-26,9
de,Dusseldorf,Lange,Die Schneekonigin,2016-07-04,4
de,Dusseldorf,Mozart,Die Entfuhrung aus dem Serail,2015-11-05,6
de,Dusseldorf,Mozart,Die Zauberflote,2015-09-19,17
de,Dusseldorf,Mozart,Don Giovanni,2016-02-14,5
de,Dusseldorf,Mozart,Le nozze di Figaro,2015-11-17,5
de,Dusseldorf,Nicolai,Die lustigen Weiber von Windsor,2016-06-24,5
de,Dusseldorf,Offenbach,Les contes d'Hoffmann,2015-12-19,5
de,Dusseldorf,Prokofiev,The Fiery Angel,2015-10-16,4
de,Dusseldorf,Puccini,Tosca,2016-01-08,4
de,Dusseldorf,Rimsky-Korsakov,Le coq d'or,2016-04-15,8
de,Dusseldorf,"Strauss, R",Arabella,2015-09-18,3
de,Dusseldorf,"Strauss, R",Ariadne auf Naxos,2016-03-27,2
de,Dusseldorf,"Strauss, R",Der Rosenkavalier,2016-06-25,2
de,Dusseldorf,Verdi,Aida,2016-01-15,6
de,Dusseldorf,Verdi,Don Carlos,2016-02-13,10
de,Dusseldorf,Verdi,Rigoletto,2016-06-10,1
de,Dusseldorf,"Wagner, Richard",Lohengrin,2016-01-09,3
de,Dusseldorf,Zemlinsky,Der Zwerg,2016-05-05,4
de,Döbeln,Puccini,La boheme,2016-05-21,2
de,Eisenach,Donizetti,Don Pasquale,2016-02-27,4
de,Eisenach,"Strauss, J",Die Fledermaus,2015-10-23,4
de,Erfurt,Bizet,Carmen,2015-10-25,4
de,Erfurt,Fox,"Sid, the serpent who wanted to sing",2016-04-09,9
de,Erfurt,Gluck,Orfeo ed Euridice,2016-02-27,4
de,Erfurt,Humperdinck,Hansel und Gretel,2015-12-13,3
de,Erfurt,Kirchner,Gutenberg,2016-03-24,6
de,Erfurt,Lehar,Das Land des Lachelns,2015-10-10,10
de,Erfurt,Monteverdi,Il ritorno d'Ulisse in patria,2016-02-20,7
de,Erfurt,Mozart,Don Giovanni,2015-11-28,9
de,Erfurt,Nyman,The Man who Mistook his Wife for a Hat,2016-01-22,6
de,Erfurt,Offenbach,La vie parisienne,2015-09-06,3
de,Erfurt,Puccini,Tosca,2016-08-11,15
de,Erfurt,"Tchaikovsky, P",Iolanta,2015-10-31,4
de,Erfurt,Verdi,Macbeth,2016-04-24,6
de,Erfurt,Verdi,Rigoletto,2015-12-05,3
de,Erfurt,"Wagner, Richard",Die Meistersinger von Nurnberg,2016-05-29,5
de,Erlangen,Lehar,Das Land des Lachelns,2016-06-12,1
de,Essen,Beethoven,Fidelio,2015-08-28,3
de,Essen,"Benjamin, G",Into the Little Hill,2016-01-15,3
de,Essen,"Dvorak, A",Rusalka,2016-04-08,3
de,Essen,Gounod,Faust,2016-01-30,11
de,Essen,Martinu,The Greek Passion,2015-09-26,11
de,Essen,Mozart,Die Zauberflote,2015-12-10,5
de,Essen,Mozart,Don Giovanni,2016-05-07,3
de,Essen,Prokofiev,The Love for Three Oranges,2015-11-21,13
de,Essen,Puccini,La boheme,2015-10-16,4
de,Essen,Puccini,Madama Butterfly,2015-09-05,3
de,Essen,Puccini,Tosca,2016-02-20,4
de,Essen,Rossini,Il barbiere di Siviglia,2016-06-04,9
de,Essen,"Strauss, R",Elektra,2016-03-19,8
de,Essen,Verdi,Aida,2016-02-06,5
de,Essen,Verdi,La traviata,2016-03-24,4
de,Essen,Verdi,Macbeth,2015-09-20,3
de,Essen,Verdi,Un ballo in maschera,2015-11-27,4
de,Essen,"Wagner, Richard",Der fliegende Hollander,2016-01-09,3
de,Eutin,Bizet,Carmen,2016-07-08,7
de,Eutin,Weber,Der Freischutz,2016-06-24,5
de,Eutin,"Zeller, C",Der Vogelhandler,2016-07-20,6
de,Flensburg,Egk,Der Revisor,2016-05-28,7
de,Flensburg,"Kalman, E",Die Csardasfurstin,2016-03-12,8
de,Flensburg,Mozart,Le nozze di Figaro,2016-01-16,6
de,Flensburg,Verdi,La traviata,2015-09-19,13
de,Frankfurt,Berg,Wozzeck,2016-06-26,6
de,Frankfurt,Bizet,Carmen,2016-06-05,12
de,Frankfurt,Donizetti,Lucia di Lammermoor,2015-12-05,8
de,Frankfurt,Fioravanti,Le cantatrici villane,2016-01-25,7
de,Frankfurt,Glinka,A Life for the Tsar,2015-10-25,7
de,Frankfurt,Handel,Giulio Cesare in Egitto,2016-02-12,7
de,Frankfurt,Handel,Radamisto,2016-04-03,8
de,Frankfurt,Handel,The Messiah,2016-03-27,9
de,Frankfurt,Humperdinck,Hansel und Gretel,2015-11-01,6
de,Frankfurt,Janacek,The Cunning Little Vixen,2016-04-24,8
de,Frankfurt,Janacek,Vec Makropulos,2016-02-05,3
de,Frankfurt,Korngold,Die tote Stadt,2015-10-02,7
de,Frankfurt,Lachenmann,Das Madchen mit den Schwefelholzern,2015-09-20,6
de,Frankfurt,Langemann,Anna Toll,2016-07-07,7
de,Frankfurt,Lehar,Der Graf von Luxemburg,2015-12-31,3
de,Frankfurt,Mozart,Le nozze di Figaro,2015-10-01,13
de,Frankfurt,Puccini,Gianni Schicchi,2016-03-13,7
de,Frankfurt,Puccini,Il tabarro,2016-03-13,7
de,Frankfurt,Puccini,Suor Angelica,2016-03-13,7
de,Frankfurt,Rossini,La gazza ladra,2015-12-11,6
de,Frankfurt,"Schoenberg, A",Pierrot Lunaire,2016-07-07,7
de,Frankfurt,"Strauss, R",Der Rosenkavalier,2016-01-09,5
de,Frankfurt,Verdi,Don Carlos,2015-11-07,8
de,Frankfurt,Verdi,Oberto,2016-02-18,2
de,Frankfurt,Verdi,Stiffelio,2016-01-31,9
de,Frankfurt,"Wagner, Richard",Das Rheingold,2016-05-05,2
de,Frankfurt,"Wagner, Richard",Der fliegende Hollander,2015-11-29,10
de,Frankfurt,"Wagner, Richard",Die Walkure,2016-05-08,2
de,Frankfurt,"Wagner, Richard",Gotterdammerung,2016-05-16,2
de,Frankfurt,"Wagner, Richard",Siegfried,2016-05-14,2
de,Freiberg,Humperdinck,Hansel und Gretel,2015-12-08,6
de,Freiberg,Lehar,Die lustige Witwe,2016-01-23,12
de,Freiberg,Massenet,Don Quichotte,2015-10-17,10
de,Freiberg,Mozart,Le nozze di Figaro,2015-10-02,5
de,Freiberg,Puccini,La boheme,2016-04-16,8
de,Freiberg,"Strauss, J",Der Zigeunerbaron,2015-09-05,5
de,Freiberg,Weber,Das Waldmadchen,2015-11-20,4
de,Freiburg,Bizet,Carmen,2015-10-30,2
de,Freiburg,Boito,Mefistofele,2016-01-16,12
de,Freiburg,Donizetti,L'elisir d'amore,2015-11-28,14
de,Freiburg,Handel,Orlando,2015-11-19,3
de,Freiburg,Mozart,Cosi fan tutte,2016-05-28,6
de,Freiburg,Mozart,Die Zauberflote (reduction),2016-03-20,1
de,Freiburg,Thomalla,Kaspar Hauser,2016-04-09,7
de,Freiburg,Wolf-Ferrari,I gioielli della Madonna,2016-03-05,9
de,Fuerth,Bellini,Norma,2015-11-06,1
de,Fuerth,Lehar,Der Zarewitsch,2016-07-06,4
de,Fuerth,Millocker,Der Bettelstudent,2015-12-31,3
de,Fuerth,Mozart,Don Giovanni,2016-02-03,1
de,Fuerth,Offenbach,Les contes d'Hoffmann,2016-05-05,1
de,Fulda,Humperdinck,Hansel und Gretel,2016-04-30,1
de,Fulda,Lehar,Das Land des Lachelns,2016-01-30,1
de,Garmisch,"Strauss, R",Elektra,2016-06-11,1
de,Gelsenkirchen,Bellini,Norma,2016-03-05,9
de,Gelsenkirchen,Britten,A Midsummer Night's Dream,2015-10-03,11
de,Gelsenkirchen,Handel,The Messiah,2015-12-10,2
de,Gelsenkirchen,Orff,Carmina Burana,2016-05-21,1
de,Gelsenkirchen,Ponchielli,La Gioconda,2016-04-16,9
de,Gelsenkirchen,Puccini,Tosca,2015-12-12,12
de,Gelsenkirchen,"Strauss, J",Die Fledermaus,2016-06-10,8
de,Gera,Abraham,Viktoria und ihr Husar,2015-10-04,6
de,Gera,Abraham,Viktoria und ihr Husar,2016-06-03,4
de,Gera,Flotow,Martha,2015-10-16,6
de,Gera,Harneit,Alice im Wunderland,2015-10-03,3
de,Gera,Janacek,Jenufa,2016-02-07,3
de,Gera,Janacek,Jenufa,2016-03-12,1
de,Gera,Mascagni,Cavalleria rusticana,2016-06-24,2
de,Gera,Menotti,Amahl and the Night Visitors,2015-11-21,6
de,Gera,Sommer,Rubezahl und der Sackpfeifer von Neisse,2016-03-18,5
de,Gera,"Strauss, R",Der Rosenkavalier,2015-11-01,1
de,Gera,Verdi,Rigoletto,2015-11-27,7
de,Gera,Weber,Der Freischutz,2016-05-22,4
de,Giessen,Benatzky,Im weissen Rossl,2015-10-31,15
de,Giessen,Boieldieu,La dame blanche,2016-02-06,7
de,Giessen,Holst,Savitri,2015-12-20,8
de,Giessen,Jost,Der Tod klopft an,2015-12-20,8
de,Giessen,Mozart,La clemenza di Tito,2015-12-05,3
de,Giessen,"Tchaikovsky, P",Eugene Onegin,2015-09-12,8
de,Giessen,Vollmer,Gegen die Wand,2016-04-02,7
de,Goerlitz,Donizetti,L'elisir d'amore,2016-04-03,6
de,Goerlitz,Humperdinck,Hansel und Gretel,2015-12-08,4
de,Goerlitz,Janacek,Jenufa,2016-05-22,2
de,Goerlitz,Offenbach,Orphee aux enfers,2015-11-22,8
de,Goerlitz,Weber,Der Freischutz,2015-10-25,6
de,Greifswald,Bizet,Carmen,2016-04-02,1
de,Greifswald,Donizetti,Don Pasquale,2016-04-30,2
de,Greifswald,Janacek,The Cunning Little Vixen,2015-10-17,1
de,Gut Immling,Bizet,Carmen,2016-06-18,7
de,Gut Immling,Mozart,Die Zauberflote,2016-06-10,8
de,Göttingen,Handel,Berenice,2016-05-07,1
de,Göttingen,Handel,Imeneo,2016-05-06,6
de,Göttingen,Handel,Susanna,2016-05-05,1
de,Güstrow,Frid,The Diary of Anne Frank,2016-04-21,1
de,Gütersloh,Piazzolla,Maria de Buenos Aires,2016-04-26,1
de,Hagen,Beethoven,Fidelio,2015-10-04,3
de,Hagen,Evers,Gold!,2016-06-11,9
de,Hagen,Krenek,Jonny spielt auf,2016-01-16,9
de,Hagen,Lehar,Das Land des Lachelns,2015-11-14,10
de,Hagen,Mozart,Die Zauberflote,2015-09-26,10
de,Hagen,Puccini,Madama Butterfly,2015-10-08,9
de,Hagen,"Strauss, R",Der Rosenkavalier,2016-06-04,5
de,Hagen,"Tchaikovsky, P",Eugene Onegin,2016-03-05,9
de,Halle,Abraham,Ball im Savoy,2015-10-09,6
de,Halle,Bizet,Carmen,2015-10-03,8
de,Halle,Cilea,Adriana Lecouvreur,2016-01-30,5
de,Halle,Flotow,Martha,2015-09-13,2
de,Halle,Fox,"Sid, the serpent who wanted to sing",2016-05-07,6
de,Halle,Handel,Acis e Galatea,2016-06-04,1
de,Halle,Handel,Catone in Utica,2016-01-28,1
de,Halle,Handel,Didone abbandonata,2016-05-28,3
de,Halle,Handel,Scipione,2016-06-11,2
de,Halle,Handel,Silla,2015-11-22,3
de,Halle,Handel,Sosarme,2016-05-27,4
de,Halle,Humperdinck,Hansel und Gretel,2015-12-05,7
de,Halle,Krasa,Brundibar,2015-10-21,2
de,Halle,Mozart,Cosi fan tutte,2016-04-30,4
de,Halle,Mozart,Die Zauberflote,2016-02-13,6
de,Halle,Purcell,Dido and Aeneas,2016-06-02,1
de,Halle,Rameau,Hippolyte et Aricie,2016-06-04,2
de,Halle,Streul,Papageno spielt auf der Zauberflote,2015-10-13,4
de,Halle,Verdi,La forza del destino,2015-11-27,3
de,Halle,"Wagner, Richard",Das Rheingold,2015-10-30,1
de,Halle,"Wagner, Richard",Die Walkure,2015-11-01,1
de,Halle,"Wagner, Richard",Gotterdammerung,2015-11-08,1
de,Halle,"Wagner, Richard",Siegfried,2015-11-06,1
de,Halle,Weber,Der Freischutz,2015-09-12,3
de,Hamburg,"Bach, JS",Matthaus-Passion,2016-04-21,3
de,Hamburg,Berlioz,Les troyens,2015-09-19,8
de,Hamburg,Bizet,Carmen,2015-11-07,6
de,Hamburg,Britten,Let's Make an Opera,2015-12-05,16
de,Hamburg,Debussy,Pelleas et Melisande,2016-01-06,4
de,Hamburg,Donizetti,L'elisir d'amore,2016-06-22,4
de,Hamburg,Hosokawa,Stilles Meer,2016-01-24,5
de,Hamburg,Humperdinck,Hansel und Gretel,2015-12-20,7
de,Hamburg,Husmann,Verdi und die Dame mit Noten,2015-09-11,13
de,Hamburg,Janacek,Kat'a Kabanova,2016-03-18,5
de,Hamburg,Janacek,The Cunning Little Vixen,2015-10-30,4
de,Hamburg,Korngold,Die tote Stadt,2015-11-25,4
de,Hamburg,Mozart,Cosi fan tutte,2016-01-26,4
de,Hamburg,Mozart,Cosi fan tutte,2016-05-08,21
de,Hamburg,Mozart,Don Giovanni,2016-02-26,37
de,Hamburg,Mozart,Le nozze di Figaro,2015-10-30,53
de,Hamburg,Mozart,Le nozze di Figaro,2015-11-15,11
de,Hamburg,Puccini,La fanciulla del West,2016-06-04,5
de,Hamburg,Puccini,Manon Lescaut,2015-12-13,4
de,Hamburg,Rossini,Guillaume Tell,2016-03-06,7
de,Hamburg,Rossini,Il barbiere di Siviglia,2016-02-25,6
de,Hamburg,Rossini,Il turco in Italia,2015-09-25,5
de,Hamburg,"Schoenberg, A",Pierrot Lunaire,2016-02-26,2
de,Hamburg,"Strauss, J",Die Fledermaus,2015-12-27,4
de,Hamburg,"Strauss, R",Daphne,2016-06-05,6
de,Hamburg,"Strauss, R",Elektra,2015-10-03,6
de,Hamburg,"Tchaikovsky, P",Eugene Onegin,2016-04-02,5
de,Hamburg,Telemann,Orpheus,2016-07-08,7
de,Hamburg,Verdi,Don Carlos,2015-10-18,6
de,Hamburg,Verdi,La traviata,2016-01-08,8
de,Hamburg,Verdi,Luisa Miller,2016-03-08,5
de,Hamburg,"Wagner, Richard",Der fliegende Hollander,2016-02-11,6
de,Hamburg,"Wagner, Richard",Tristan und Isolde,2016-04-17,5
de,Hamburg,Weber,Der Freischutz,2016-05-19,5
de,Hameln,Suppe,Boccaccio,2016-04-24,1
de,Hannover,Bernstein,Candide,2015-10-24,8
de,Hannover,Cui,Puss in Boots,2016-04-07,11
de,Hannover,"Dvorak, A",Rusalka,2015-09-26,10
de,Hannover,Evers,Gold!,2015-10-08,4
de,Hannover,Handel,Orlando (reduction),2015-11-08,9
de,Hannover,Hanke,"Oh, wie schon ist Panama",2015-09-26,7
de,Hannover,Humperdinck,Hansel und Gretel,2015-11-22,11
de,Hannover,Janacek,Jenufa,2015-10-09,5
de,Hannover,Masanetz,Munchhausen,2016-05-25,5
de,Hannover,Massenet,Werther,2016-04-24,7
de,Hannover,Mozart,Don Giovanni,2015-10-31,4
de,Hannover,Mozart,La clemenza di Tito,2016-06-04,4
de,Hannover,Mozart,Zaide (adaptation),2016-01-22,9
de,Hannover,Puccini,La boheme,2015-12-25,5
de,Hannover,"Strauss, J",Die Fledermaus,2015-12-31,7
de,Hannover,Verdi,Falstaff,2016-03-12,7
de,Hannover,Verdi,La forza del destino,2016-01-30,9
de,Hannover,Verdi,La traviata,2016-01-19,4
de,Hannover,Verdi,Rigoletto,2016-06-18,3
de,Hannover,Verdi,Un ballo in maschera,2015-10-16,4
de,Hannover,Weber,Der Freischutz,2015-12-12,10
de,Hannover,Zemlinsky,Der Traumgorge,2016-04-16,6
de,Heidelberg,Handel,Didone abbandonata,2015-12-05,11
de,Heidelberg,Humperdinck,Hansel und Gretel,2015-10-24,8
de,Heidelberg,Kalitzke,Pym,2016-02-18,7
de,Heidelberg,Mozart,Le nozze di Figaro,2015-09-19,14
de,Heidelberg,Puccini,La boheme,2016-05-29,6
de,Heidelberg,"Wagner, Richard",Der fliegende Hollander,2016-04-09,9
de,Heidenheim,Puccini,La boheme,2016-07-08,10
de,Heidenheim,Rossini,Il barbiere di Siviglia,2016-02-07,1
de,Heidenheim,Verdi,Oberto,2016-08-04,2
de,Heilbronn,Cherubini,Medea,2016-03-24,8
de,Heilbronn,Mozart,Die Zauberflote,2015-11-19,9
de,Heilbronn,Offenbach,La vie parisienne,2015-10-09,11
de,Hellerau,Korte,Copernicus,2015-10-03,5
de,Hildesheim,Auber,Fra Diavolo,2016-02-13,10
de,Hildesheim,Beethoven,Fidelio,2015-10-03,2
de,Hildesheim,Kunneke,Der Vetter aus Dingsda,2015-10-09,2
de,Hildesheim,Mozart,Die Zauberflote (reduction),2015-12-16,4
de,Hildesheim,Mozart,Die Zauberflote,2015-12-15,3
de,Hildesheim,Puccini,Madama Butterfly,2015-10-31,10
de,Hildesheim,Rossini,Il barbiere di Siviglia,2015-11-23,7
de,Hildesheim,Smetana,Prodana nevesta,2016-04-30,6
de,Hildesheim,Smetana,Prodana nevesta,2016-08-28,1
de,Hildesheim,Suppe,Boccaccio,2015-09-12,9
de,Hof,Berg,Wozzeck,2015-09-18,6
de,Hof,Humperdinck,Hansel und Gretel,2016-03-11,8
de,Hof,Lehar,Das Land des Lachelns,2015-12-18,11
de,Hof,Mozart,Le nozze di Figaro,2015-09-24,1
de,Hof,Poulenc,La Voix humaine,2016-04-24,3
de,Hof,Verdi,La traviata,2016-06-03,7
de,Itzehoe,Auber,Fra Diavolo,2016-04-19,1
de,Itzehoe,Kunneke,Der Vetter aus Dingsda,2016-05-08,1
de,Kaiserslautern,Mozart,Idomeneo re di Creta,2016-06-18,5
de,Kaiserslautern,Rossini,Il barbiere di Siviglia,2015-12-19,9
de,Kaiserslautern,"Tchaikovsky, P",Eugene Onegin,2016-01-23,8
de,Kaiserslautern,"Wagner, Richard",Tristan und Isolde,2016-04-09,6
de,Kaiserslautern,Zemlinsky,Der Zwerg,2015-09-19,8
de,Karlsruhe,Bellini,I Capuleti e i Montecchi,2016-06-04,6
de,Karlsruhe,Bizet,Carmen,2016-05-07,4
de,Karlsruhe,Gluck,Iphigenie en Tauride,2015-10-31,9
de,Karlsruhe,Handel,Arminio,2016-02-13,6
de,Karlsruhe,Handel,Teseo,2016-02-20,3
de,Karlsruhe,Humperdinck,Hansel und Gretel,2015-11-27,4
de,Karlsruhe,Meyerbeer,Le prophete,2015-10-18,10
de,Karlsruhe,Mozart,Die Entfuhrung aus dem Serail,2016-01-03,6
de,Karlsruhe,Mozart,Die Zauberflote,2015-09-24,6
de,Karlsruhe,Philips,Knight Crew,2016-03-05,7
de,Karlsruhe,Puccini,La boheme,2015-10-29,4
de,Karlsruhe,Verdi,Falstaff,2015-09-20,11
de,Karlsruhe,Verdi,Macbeth,2016-01-23,12
de,Karlsruhe,"Wagner, Richard",Das Rheingold,2016-07-09,3
de,Karlsruhe,"Wagner, Richard",Parsifal,2015-10-04,1
de,Karlsruhe,"Wagner, Richard",Tristan und Isolde,2016-03-27,6
de,Kassel,Bellini,Norma,2015-10-03,15
de,Kassel,Elkus,Tom Sawyer,2016-07-02,6
de,Kassel,Handel,Saul,2016-02-06,3
de,Kassel,Humperdinck,Hansel und Gretel,2015-12-18,3
de,Kassel,"Kalman, E",Die Herzogin von Chicago,2016-01-23,13
de,Kassel,Korngold,Die tote Stadt,2016-04-23,10
de,Kassel,Mitterer,Das tapfere Schneiderlein,2015-10-31,4
de,Kassel,Mozart,Die Entfuhrung aus dem Serail,2016-06-18,6
de,Kassel,Orff,Der Mond,2016-05-14,4
de,Kassel,Prokofiev,The Love for Three Oranges,2016-03-05,9
de,Kassel,Puccini,La boheme,2015-10-09,4
de,Kassel,"Tchaikovsky, P",Eugene Onegin,2015-11-06,10
de,Kassel,Verdi,Rigoletto,2016-03-18,3
de,Kassel,Vinci,L'Artaserse,2015-12-12,12
de,Kiel,Bizet,Carmen,2015-12-12,15
de,Kiel,Gluck,Orfeo ed Euridice,2016-05-07,8
de,Kiel,Mozart,Die Zauberflote,2015-11-28,3
de,Kiel,Mozart,Le nozze di Figaro,2015-12-26,4
de,Kiel,Puccini,Tosca,2016-01-30,12
de,Kiel,"Wagner, Richard",Das Rheingold,2015-09-26,10
de,Kiel,"Wagner, Richard",Die Walkure,2016-03-12,9
de,Kiel,Weill,Aufstieg und Fall der Stadt Mahagonny,2015-10-15,6
de,Koblenz,Beethoven,Fidelio,2015-09-19,13
de,Koblenz,Donizetti,L'elisir d'amore,2016-02-27,11
de,Koblenz,Mozart,Bastien und Bastienne (adaptation),2015-09-16,1
de,Koblenz,Mozart,Die Zauberflote,2015-12-04,3
de,Koblenz,Previn,A Streetcar named Desire,2016-05-14,11
de,Koblenz,Weill,Aufstieg und Fall der Stadt Mahagonny,2016-01-16,13
de,Konstanz,Handel,Orlando,2016-08-17,5
