Dog Name,Count,Rank,Date
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,3,555,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
#REF!,2,794,07/13/2017 12:00:00 AM
